2009,4,7,58068
2009,4,8,58210
2009,4,9,58443
2009,4,13,58506
2009,4,14,58262
2009,4,15,58520
2009,4,16,58597
2009,4,17,58680
2009,4,20,58312
2009,4,21,58633
2009,4,22,58490
2009,4,23,58580
2009,4,24,58848
2009,4,27,58680
2009,4,28,58584
2009,4,29,59024
2009,4,30,59011
2009,5,1,59113
2009,5,4,59650
2009,5,5,59764
2009,5,6,59760
2009,5,7,59647
2009,5,8,59857
2009,5,11,59666
2009,5,12,59460
2009,5,13,58839
2009,5,14,59366
2009,5,15,59128
2009,5,18,60278
2009,5,19,60376
2009,5,20,60161
2009,5,21,60037
2009,5,22,60008
2009,5,26,60219
2009,5,27,60102
2009,5,28,60316
2009,5,29,60651
2009,6,1,60960
2009,6,2,61114
2009,6,3,60853
2009,6,4,60894
2009,6,5,60830
2009,6,8,60875
2009,6,9,60937
2009,6,10,60911
2009,6,11,60866
2009,6,12,60886
2009,6,15,60788
2009,6,16,60794
2009,6,17,60695
2009,6,18,60672
2009,6,19,60677
2009,6,22,60498
2009,6,23,60540
2009,6,24,60572
2009,6,25,60771
2009,6,26,60787
2009,6,29,60810
2009,6,30,60783
2009,7,1,60810
2009,7,2,60717
2009,7,6,60642
2009,7,7,60373
2009,7,8,60339
2009,7,9,60439
2009,7,10,60356
2009,7,13,60538
2009,7,14,60562
2009,7,15,60619
2009,7,16,60643
2009,7,17,60631
2009,7,20,60669
2009,7,21,60663
2009,7,22,60709
2009,7,23,60795
2009,7,24,60793
2009,7,27,60877
2009,7,28,60896
2009,7,29,60860
2009,7,30,60973
2009,7,31,60996
2009,8,3,60989
2009,8,4,61189
2009,8,5,61307
2009,8,6,61281
2009,8,7,61298
2009,8,10,61323
2009,8,11,61317
2009,8,12,61324
2009,8,13,61333
2009,8,14,61298
2009,8,17,61189
2009,8,18,61193
2009,8,19,61112
2009,8,20,61132
2009,8,21,61150
2009,8,24,61130
2009,8,25,61130
2009,8,26,61130
2009,8,27,61134
2009,8,28,61139
2009,8,31,61133
2009,9,1,61040
2009,9,2,61000
2009,9,3,61024
2009,9,4,61042
2009,9,8,61054
2009,9,9,61145
2009,9,10,61187
2009,9,11,61187
2009,9,14,61187
2009,9,15,61178
2009,9,16,61232
2009,9,17,61208
2009,9,18,61193
2009,9,21,61182
2009,9,22,61260
2009,9,23,61218
2009,9,24,61189
2009,9,25,61204
2009,9,28,61228
2009,9,29,61250
2009,9,30,61233
2009,10,1,61210
2009,10,2,61205
2009,10,5,61259
2009,10,6,61299
2009,10,7,61304
2009,10,8,61373
2009,10,9,61373
2009,10,12,61373
2009,10,13,61360
2009,10,14,61429
2009,10,15,61428
2009,10,16,61391
2009,10,19,61379
2009,10,20,61379
2009,10,21,61518
2009,10,22,61567
2009,10,23,61596
2009,10,26,61556
2009,10,27,61488
2009,10,28,61472
2009,10,29,61765
2009,10,30,61665
2009,11,2,61718
2009,11,3,61752
2009,11,4,61624
2009,11,5,61772
2009,11,6,61728
2009,11,9,61782
2009,11,10,61752
2009,11,11,61829
2009,11,12,61792
2009,11,13,61803
2009,11,16,61819
2009,11,17,61803
2009,11,18,61803
2009,11,19,61803
2009,11,20,61803
2009,11,23,61826
2009,11,24,61797
2009,11,25,61849
2009,11,27,61814
2009,11,30,61856
2009,12,1,61884
2009,12,2,61896
2009,12,3,61906
2009,12,4,61978
2009,12,7,61975
2009,12,8,61966
2009,12,9,61975
2009,12,10,61985
2009,12,11,61984
2009,12,14,61994
2009,12,15,61990
